annotation,(Intercept),host_type_2domestic,host_type_2wild,species
K02935,-3.2978213657427546,0.1419195103901206,-0.9065345797802514,enterococcus_hirae
K02939,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K02945,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K02946,-4.120701181580961,0.28076727799835244,-1.5420229160889696,enterococcus_hirae
K02948,-3.2978213657427546,0.14191951039012066,-0.9065345797802515,enterococcus_hirae
K02950,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K02952,-3.836000449173996,0.22375709003605926,-1.2801702041441443,enterococcus_hirae
K02954,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K02956,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K02959,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K02961,-3.2978213657427546,0.14191951039012066,-0.9065345797802515,enterococcus_hirae
K02963,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K02965,-3.2978213657427546,0.14191951039012066,-0.9065345797802515,enterococcus_hirae
K02967,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K02968,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K02970,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K02982,-3.2978213657427546,0.14191951039012066,-0.9065345797802515,enterococcus_hirae
K02986,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K02988,-3.836000449173996,0.22375709003605926,-1.2801702041441443,enterococcus_hirae
K02990,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K02992,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K02994,-3.836000449173996,0.22375709003605926,-1.2801702041441443,enterococcus_hirae
K02996,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03040,-3.2978213657427546,0.14191951039012066,-0.9065345797802515,enterococcus_hirae
K03043,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03046,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03048,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03060,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03070,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K03073,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03075,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03076,-3.2978213657427546,0.14191951039012066,-0.9065345797802515,enterococcus_hirae
K03077,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K03078,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03079,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03086,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K03088,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03092,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03095,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03100,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03101,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K03106,-3.2978213657427546,0.1419195103901206,-0.9065345797802514,enterococcus_hirae
K03110,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03111,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03151,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03153,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03168,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K03169,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03177,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K03205,-8.656934312580482,0.33350299202704053,1.6614139119608715,enterococcus_hirae
K03210,-3.2978213657427546,0.1419195103901206,-0.9065345797802514,enterococcus_hirae
K03215,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03216,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03217,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03218,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03276,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03279,-3.836000449173996,0.22375709003605926,-1.2801702041441443,enterococcus_hirae
K03281,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03282,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03284,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03293,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03294,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03305,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03311,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03315,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03320,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03321,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03322,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03328,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03339,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K03346,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03367,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03387,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03402,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03424,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03427,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03431,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03436,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03437,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03438,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03439,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03466,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03470,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03471,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03475,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03476,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03483,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03484,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03486,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03488,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03491,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03492,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03495,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03496,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03497,-3.836000449173996,0.22375709003605926,-1.2801702041441443,enterococcus_hirae
K03498,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03499,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03500,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03501,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03502,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03523,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03524,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03529,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03530,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K03531,-3.836000449173996,0.22375709003605926,-1.2801702041441443,enterococcus_hirae
K03536,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03544,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03545,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03546,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03547,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K03548,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03549,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K03550,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K03551,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03553,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03555,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03565,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03570,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03571,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03572,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03575,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03581,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03584,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03586,-5.112852803548984,-0.2113151408392177,1.2990738017025332,enterococcus_hirae
K03588,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03589,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03590,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03595,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K03596,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03601,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03602,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03604,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03621,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03624,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03625,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03628,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03629,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K03630,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K03631,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03647,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03648,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03650,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03652,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03654,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03655,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03657,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03664,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03665,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03667,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03671,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K03685,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03686,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K03687,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03693,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03695,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03696,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K03697,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03698,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K03699,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03700,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03701,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03702,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K03703,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03704,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03705,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03706,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03707,-4.8987740902744346,0.4930500409853479,0.19349626017968788,enterococcus_hirae
K03708,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K03709,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03710,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03711,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03712,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03713,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03722,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03723,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03733,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03734,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03737,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03739,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03740,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03741,-9.480526392709942,-1.2888574234962797,1.8552955707978,enterococcus_hirae
K03742,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03748,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03758,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03763,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03768,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K03783,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K03784,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K03785,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K03789,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03798,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K03800,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03802,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03810,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03811,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K03816,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03817,-4.313125836145207,0.3253252560358617,-1.7509771309741882,enterococcus_hirae
K03825,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03833,-8.329844073039173,-1.4484178338883587,1.1529349029387634,enterococcus_hirae
K03839,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03856,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03885,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K03925,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03928,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03930,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03972,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03973,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03976,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03977,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03978,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K03979,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K04042,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K04043,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K04047,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K04063,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K04066,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K04068,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K04069,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K04072,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K04074,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K04077,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K04078,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K04083,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K04087,-5.544381679223491,0.7355502939172773,1.5467860671040277,enterococcus_hirae
K04094,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K04095,-8.728906825711919,0.7005339052517271,-0.048169153627888456,enterococcus_hirae
K04096,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K04485,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K04486,-9.699372820691089,-0.4280643269434821,0.23264651073183218,enterococcus_hirae
K04487,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K04488,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K04517,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K04518,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K04564,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K04567,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K04748,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K04758,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K04759,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K04762,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K04763,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K04767,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K04773,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K05311,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K05337,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K05339,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K05340,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K05346,-4.8987740902744346,0.4930500409853479,0.19349626017968788,enterococcus_hirae
K05349,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K05362,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K05366,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K05520,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K05540,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K05592,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K05685,-3.836000449173996,0.22375709003605926,-1.2801702041441443,enterococcus_hirae
K05714,-5.145556881284296,-0.19338621166123388,-1.56535519029115,enterococcus_hirae
K05770,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K05808,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K05813,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K05822,-4.458460739357352,0.3623641506916456,-1.928577724913421,enterococcus_hirae
K05823,-4.313125836145207,0.3253252560358617,-1.7509771309741882,enterococcus_hirae
K05832,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K05833,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K05837,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K05845,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K05847,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K05878,-5.145556881284297,-0.19338621166123413,-1.5653551902911502,enterococcus_hirae
K05879,-5.286733593946663,-0.6472562805955259,-0.8910278117185119,enterococcus_hirae
K05881,-4.97465634421837,-0.28577710744731827,-1.1674421697633857,enterococcus_hirae
K05896,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K05910,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K05985,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K05989,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06023,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06024,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06131,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06149,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06153,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06158,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06167,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06173,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K06178,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06180,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06183,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06187,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06191,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06193,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06194,-4.8987740902744346,0.4930500409853479,0.19349626017968788,enterococcus_hirae
K06198,-3.836000449173996,0.22375709003605926,-1.2801702041441443,enterococcus_hirae
K06201,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06206,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06207,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06213,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06216,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06217,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K06221,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06286,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06287,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06320,-8.87697605032667,-0.7910446799846389,0.7783952682818852,enterococcus_hirae
K06346,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06400,-8.963890531534224,0.5308983338298353,-0.2195239046971835,enterococcus_hirae
K06409,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06442,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06518,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K06607,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06610,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06694,-4.507859409405569,-1.1582745665280543,0.9838917364499474,enterococcus_hirae
K06726,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06872,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06878,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06881,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06882,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06883,-9.006130082985734,-0.8044609623409537,1.7813274261492043,enterococcus_hirae
K06885,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06889,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06890,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06896,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06901,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06909,-9.163034119282921,0.24104641501073268,0.3573650165262118,enterococcus_hirae
K06925,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06929,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06941,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06948,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06949,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06950,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06956,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06958,-3.836000449173996,0.22375709003605926,-1.2801702041441443,enterococcus_hirae
K06959,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06960,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06962,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06967,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06969,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06973,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06975,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K06997,-3.2978213657427546,0.14191951039012066,-0.9065345797802514,enterococcus_hirae
K06998,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
K06999,-4.8987740902744346,0.4930500409853479,0.19349626017968788,enterococcus_hirae
K07001,0.28409174202963383,0.004537939335861892,0.022161923453109366,enterococcus_hirae
