effect,component,term,estimate,std.error,statistic,p.value,species,annotation,logOR,SE,OR,CI_low,CI_high,p_adj
fixed,cond,host_type_2wild,0.7196481735067785,0.8641579451092182,0.8327738899812168,0.4049722628979951,enterococcus_faecalis,K03279,0.7196481735067785,0.8641579451092182,2.0537105337477226,0.3775314513582375,11.17185585797507,0.6992835004692124
fixed,cond,host_type_2wild,-3.2292809714488,1.0347320313057375,-3.1208862524278307,0.0018030766572775126,enterococcus_faecalis,K03427,-3.2292809714488,1.0347320313057375,0.03958595198754705,0.005209060567536212,0.3008311334536017,0.016853789249681506
fixed,cond,host_type_2wild,0.37621806590911294,0.8937277855033804,0.42095375349353503,0.6737888522323686,enterococcus_faecalis,K03686,0.37621806590911294,0.8937277855033804,1.4567647698709305,0.2527161406945322,8.39742008130081,0.9137322351445482
fixed,cond,host_type_2wild,-1.565869587929143,1.0368092985950652,-1.5102773384179562,0.13097267168733417,enterococcus_faecalis,K03783,-1.565869587929143,1.0368092985950652,0.20890627179240692,0.027377991639673006,1.5940479114969963,0.3669705989730023
fixed,cond,host_type_2wild,-19.22876729358184,5898.080940417634,-0.0032601735187819036,0.9973987624918021,enterococcus_faecalis,K06997,-19.22876729358184,5898.080940417634,4.4571009495197014e-9,0,Inf,0.9998684398443228
fixed,cond,host_type_2wild,0.10039040027387208,1.2567402030595993,0.07988158573225114,0.9363314354782034,enterococcus_faecalis,K09952,0.10039040027387208,1.2567402030595993,1.1056024613365625,0.09415429580059023,12.982485739177529,0.9998684398443228
fixed,cond,host_type_2wild,1.0239674481937284,0.9186818953907331,1.1146050154370521,0.26501972015625125,enterococcus_faecalis,K12063,1.0239674481937284,0.9186818953907331,2.784219125351906,0.45994467578155823,16.853931670810194,0.5144500450091936
fixed,cond,host_type_2wild,-107397.74912649253,NA,NA,NA,enterococcus_faecalis,K16567,-107397.74912649253,NA,0,NA,NA,NA
fixed,cond,host_type_2wild,-20.76706417394133,12849.53810123375,-0.001616172037495058,0.9987104818450543,enterococcus_faecalis,K25142,-20.76706417394133,12849.53810123375,9.571469591438309e-10,0,Inf,0.9998684398443228
fixed,cond,host_type_2wild,1.0368010925123519,0.8899430660240255,1.165019574953755,0.24401106931772187,enterococcus_faecalis,K15342,1.0368010925123519,0.8899430660240255,2.8201810711387756,0.49288109684704895,16.136592222520473,0.48418383177301844
fixed,cond,host_type_2wild,1.7616316612443326,0.9005847826856045,1.9560975214249439,0.05045366708774807,enterococcus_faecalis,K00558,1.7616316612443326,0.9005847826856045,5.821929064723627,0.9964916558519858,34.014191524458,0.18730923906326472
fixed,cond,host_type_2wild,-0.5355530168834323,0.7760785518166932,-0.6900757863102598,0.49014652936452413,enterococcus_faecalis,K01153,-0.5355530168834323,0.7760785518166932,0.5853454946796676,0.12787948545620584,2.679314410121888,0.7743272299003386
fixed,cond,host_type_2wild,-2.2650411957985614,1.3620723709318645,-1.662937479782318,0.09632495097166767,enterococcus_faecalis,K01154,-2.2650411957985614,1.3620723709318645,0.10382575726771281,0.007192596521937397,1.4987338493596445,0.29800531706859684
